,int_pol,mil_kli,kul_rel,sta_tek,kon_kon,fam_id,other,igno,par_txt,article_id,gender
94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"den 15 år lange tyrkisk-kurdiske krig er omsider kommet i verdens fokus, efter at pkk-lederen abdullah öcalan blev kidnappet fra nairobi i kenya og ført til et tyrkisk fængsel med udsigt til dødsstraf og eventuel henrettelse. i europa har der været udfoldet voldsomme kurdiske protestaktioner.",26429.0,female
95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"hermed et kort citat fra en kommentar af deaglan de breadun, udenrigskorrespondent  på the irish times, den 10. jun 01: »man må sige, at der kun var ringe eller ingen tegn på fremmedfjendskhed i den irske kampagne, og begge sider udtrykte deres principielle støtte til udvidelsen.",22904.0,female
96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"for det tredje, at eu forringer markedsadgang for mindre fattige u-lande for at skabe bedre handelsfordele for de mest fattige. altså finansierer eu det hele ud fra en absurd tolkning af robin hood; eu tager fra de fattige og giver til de fattigste.",8165.0,mixed
97,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0," de, som lod sig rive med af spændingen og jubelen over sidste års arabiske forår, vil have svært ved at forbinde erindringen om de overvejende progressive folkeopstande med drabet på en amerikansk ambassadør. det brutale drab på christopher stevens og tre af hans kolleger er kommet som et chok og en potentiel katastrofe for alle dem, der stræber efter at indføre demokrati i mellemøsten og nordafrika.",7409.0,female
98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"der er pt. optræk til en ny konflikt i området ? på ny griber albanske terrorristorganisationer til våben for at skabe det storalbanien der drømmes om, men igen er der en beskeden og ensidig dækning af stoffet i de danske medier, senest den 10. marts i radioavisen, hvor en anonym albaner med albanisten thomas hjortsø som ukritisk mikrofonholder får lov til at fremsætte fuldstændig udokumenterede påstande om albanernes forhold i makedonien. ",23287.0,male
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hermed mange kærlige hilsner og held og lykke,1129.0,female
100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0," et udsøgt kunstværk udgør en væsentlig del af bevismaterialet i den retssag, som netop er anlagt imod statsministeren",24826.0,female
101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"så omsider  ud på de små timer gik døren op, pressefolkene hankede op i de udmattede rester af sig selv for at passe butikken. socialdemokratiets uflyttelige jens risgaard knudsen med øgenavnet rigstaktikeren trådte frem med piben på størrelse med en kløvet brændeknude i gebisset og den evige skrækindjagende stak papirer under armen og messede sine frugale bulletiner i et skriftsprog som et overgemt cirkulære fra enevælden: »der har været holdt et møde, og der vil blive holdt et nyt.« en plirrende per hækkerup stod hos med cigar og et vift af lette sjusser om den massive person. de to havde igen smurt et eller andet sammen, som slog til som en skrædder i skærsilden. ugen efter ny krise og på den igen.",1505.0,male
102,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"når pigerne lufter deres betænkeligheder ved et bryllup, henviser lederen af pigeklubben til familiesammenføringsreglerne, som sandsynligvis forhindrer pigernes tilkommende i at komme ind i danmark. yasmin bliver glad, da hun hører om 24-årsreglen. miriam, en af de andre piger, synes ikke, at danske politikere skal blande sig i hendes familieliv. hun har mødt en mand i libanon og er vred over, at de kan blive nødt til at bosætte sig i sverige for at omgå den danske lovgivning. først efter et år eller to kan de ? via et svensk statsborgerskab ? forhåbentlig flytte til danmark. miriam kan ikke forstå, at hendes danske veninder er myndige som 18-årige, mens hun først er vurderet til at være det som 24-årig.",18011.0,all female
103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"det er derfor forståeligt, at frustrationerne blandt de palæstinensiske flygtninge er stor. de er oppe mod et billede af forholdene i deres hjemland, som bygger på bevidste politiske løgne.",22876.0,female
104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"	det deprimerende er, at skulle det lykkes at finde frem til en politisk aftale, der får kanonerne til at tie, vil det være med mere end et års forsinkelse. hvis obama i juni sidste år havde indset, hvad han vidste i går, nemlig at russerne kan forlænge bashar al-assad efter behag, kunne syrien muligvis have været reddet.",5189.0,male
105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"hensynet til samfundsøkonomien er derfor en anden vigtig grund til at liberalisere elmarkedet. liberaliseringen vil sikre, at der også på elområdet kommer balance mellem udbud og efterspørgsel.",27392.0,male
106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"i går nat offentliggjorde den undersøgelseskommission, der af fn for to år siden blev sat til at kulegrave mordet på den tidligere pakistanske premierminister den 27. december 2007, deres længe ventede rapport. og lad det være sagt med det samme - så ingen føler sig snydt ved slutningen af denne leder: den indeholder absolut ingen bud på, hvem der gjorde det.",12032.0,female
107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"i praksis får anvendelsen af sæd fra en anden donor ikke døden til at forsvinde ud af kvindens liv, og derfor vil barnet fortsat skulle forholde sig til, at død er et livsvilkår. det skal vi alle på et tidspunkt.",8526.0,female
108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"men disse forklaringer skjuler et mere grundlæggende spørgsmål. hvorfor er det overhovedet kommet så vidt, at usa er blevet oversvømmet med våben? og hvad er egentlig politiets rolle i en retsstat? når der er grund til at stille disse spørgsmål, hænger det sammen med, at usa har en lang og nedarvet tradition for negativ frihed.",1727.0,male
109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"problemet er ikke, at sonnergaard tillader sig at skrive pik og fisse. ej heller hvis kvinden havde læst et andet litterært talent, der måske var i stand til - om muligt - at bruge et endnu svulstigere sprog. problemet er vel timingen og ubalancen i indtryk om danskerne.",23209.0,male
110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"	skam over ham der ikke kan binde japanske, kunstfærdige knuder, eller ligger inde med både massageolie, pisk og paddles og en dertilhørende viden om, hvordan man bruger dem. det, der griber mig om hjertet, er, at moderne mænd gør alt ovenstående med den største selvfølge.",4393.0,female
111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,i hvert fald må vi - og fn - holde debatten levende. det skulle da lige mangle.,28146.0,male
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bedst at være glad,3360.0,all female
113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"gid poserne snart blev rystet i københavn. en fælles intervention broerne imellem. gid østerbro snart begyndte at have noget at dele med os andre. at nørrebro smed selvretfærdigheden. og at alle jyderne på vesterbro gik i fakkeltog ned af istedgade. i raseri over konstant at blive smidt i bås, fangetrøje og at få frataget deres indre.",7202.0,female
114,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"og i bagdad og det sydlige irak har det iransk- og amerikanskstøttede shiaflertal forelsket sig så meget i magten, at de ikke er villige til reelt at del den med sunnierne og kurderne.",1676.0,female
115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"dette konservative moment, som bl.a. melankoli kan medføre, er og bør være et kritisk forbehold over for den fremskridtsbesættelse, som i øvrigt hjemsøger den moderne tid og det moderne samfund. såvel socialisme og liberalisme er i deres rene former fremskridtsbesatte ideologier. fælles om at lægge afgørende eftertryk på resultaterne af fremskridtet. fælles om at mene, at håbet til fremskridtene allerede sker fyldest for nærværende.  ",18500.0,male
116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"vi kan ikke genkende refners påstand om, at integrationsministeriet stiller krav om strammere bedømmelser. efter vores opfattelse stiller ministeriet krav til højere faglighed og dygtighed hos lærere såvel som hos censorer.",11010.0,mixed
117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,forskning,26879.0,female
118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"kort sagt: de brydninger, vi ser i dag, handler om systemiske udfordringer, ikke om fordelingspolitiske uenigheder.",416.0,female
119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"""anarki, går jeg ind for, men ikke voldelig anarkisme. bondam og de andre politikere skal godkende det, ellers er jeg ikke med.""",16356.0,male
120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,magtbegrænsning,21718.0,male
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*konsulent hans henrik roholm har som seminarierektor deltaget i fusionsprocessen inden for de mellemlange videregående uddannelser,18256.0,male
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,balance efterspørges,9613.0,male
123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"det tog godt en uge for ruslands politiske iagttagere at komme sig over den bestyrtelse, som borgmestervalget i nisnij novgorod vakte iblandt dem: kun 28 procent af de stemmeberettigede vælgere gad overhovedet at møde op, og af dem satte en tredjedel deres kryds i feltet ?ingen af ovennævnte?.",20685.0,male
124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"ansvaret er ikke kun placeret hos de politikere, som godkendte forhørsteknikkerne. miseren skyldes også den tradition for straffrihed, som fik opbakning fra højeste niveau. præsident bush udstedte et direktiv om, at geneve-konventionernes bestemmelser ikke kunne finde anvendelse på krigen mod terror, og at de, der blev tilbageholdt, skulle fratages de rettigheder, som normalt gælder for krigsfanger. på hans anmodning accepterede justitsministeriet nødtvungent den holdning, at den påførte psykiske eller fysiske smerte, som var et biprodukt af forhøret, ikke kan betegnes som tortur i de internationale loves forstand, idet de forudsætter, at man udtrykkeligt har til hensigt at påføre fysisk smerte.",18012.0,female
125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"cdm-bestyrelsen har netop haft møde om sagen, og selv om man hidtil har ment, at gældende regler forhindrer overproduktion af kølemidlet, har man i lyset af kritikken besluttet at underkaste reglerne for hfc-23-kreditter et eftersyn. det har dog ikke hindret, at cdm-bestyrelsen på samme møde gav den kinesiske virksomhed zhejiang juhua co. lov til at sælge nye hfc-23-kreditter svarende til to mio. ton co2.",10757.0,male
126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"og ligestilling skal ikke gemmes væk i en redegørelse hver andet år, men være en integreret del af det løbende arbejde med rekruttering, fastholdelse og udvikling af attraktive arbejdspladser. ",13875.0,female
127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"det har krævet sproglige krumspring, som ville have været underholdende, hvis ikke emnet var så alvorligt. de ansatte i socialministeriet må slide synonymordbøger op i samme tempo, som en høfeberpatient slider lommetørklæder op i disse sommermåneder. øvelsen går nemlig ud på for alt i verden ikke at kæde fattigdom sammen med penge. man skulle ikke tro, det var muligt. men som socialministeren siger:",13391.0,all female
128,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"2. verdenskrigs nazistiske forfølgelser var et af de grusomste udtryk herfor, men historien har gentaget sig i rwanda, hvor tutsier og hutuer gensidigt har umenneskeliggjort hinanden, i eks-jugoslavien, i tjetjenien, i irak, i afghanistan, hvor folkemord og forfølgelser blev normen,  og retssamfundet sat ud af kraft.",17355.0,male
129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,*olie? nej tak!,20073.0,male
130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,lad os begynde med at indkredse elementerne i børnelovsudvalgets (juridiske) forståelse af virkeligheden - grobunden for formuleringen af de nye regler:,28047.0,all female
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,magtvælde,6719.0,mixed
132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,usa's højesteretsdommer anthony m. kennedy,15424.0,female
133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,politik,24588.0,male
134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hvis delhis politikere havde sat sig ned og seriøst forsøgt at løse problemet, kunne de let have fundet en udvej, der ikke gjorde miljøbeskyttelse til en trussel mod folks levebrød.",28169.0,all male
135,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"	se i usa ville den person i selskabet med den højeste status, prestige eller position  enten den rigeste eller den, der var tættest på præsident obama eksempelvis  helt automatisk have haft taleretten. andre ville have holdt sig tilbage. sådan var det ikke her. og det er til gengæld et klassisk dansk fænomen, der handler om en sund skepsis over for og distance til magt og hierarkier. men en amerikansk mand  han var nok blevet afskrækket, gætter jeg på.",5671.0,female
136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i sin kronik den 11. sept. skriver erik bonnerup (fra indenrigsministerens tænketank): »vi kommer også til at tage en debat om ? andre tabuer ? der altså ikke kun handler om udlændingeområdet.«,22449.0,female
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,e-mail *,9972.0,male
138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, religionskrig,22224.0,male
139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"en væsentlig del af disse tragiske situationer kunne givetvis undgås, hvis det bedre kunne betale sig for forældrene at samarbejde. for det, et barn har brug for, er, at dets to forældre samarbejder og lægger afstand til deres personlige konflikter. jeg synes, det er en ringe trøst for barnet, at det som voksen kan optage kontakten til den manglende forælder, sådan som agnes brabæk foreslår. for barnets tabte livskvalitet kan ikke genskabes.",24423.0,male
140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"jeg har ofte oplevet, at en nydansker har opsøgt mig på min arbejdsplads og beklaget sig over, at der ingen gammeldanske børn gik på skolen. det har vi så snakket om. om familiens oplevelser, om beboersammensætningen i området, den slags. i nogle tilfælde har jeg lidt desorienteret kunnet spørge forældrene, hvorfor de flyttede fra et mindre byområde med ganske få nydanskere, når det var vigtigt for dem, at deres børn fik lejlighed til at bruge det danske sprog så meget som muligt sammen med gammeldanske klasse- og andre kammerater. ",23902.0,male
141,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"da beijing for fire år siden afholdt ol, skete det med et brag af en åbningsceremoni. og legene havde dengang en uhørt høj pris: 42 mia. dollar blev brugt på at imponere omverdenen. ifølge de kinesiske statsmedier var ol i london til sammenligning mere afdæmpet. medierne har forsøgt at forklare, hvordan det mon kan være, at briterne ikke forsøgte at hamle op med festfyrværkeriet i beijing. statsmedier mente, at åbningsceremonien var »meget britisk, ikke specielt olympisk og manglede vigtige elementer«. folkets dagblad noterede sig, at udgifterne til afholdelse af åbningsceremonien i london blot var en brøkdel af de udgifter, beijing havde. »det kan have noget med britisk sparsommelighed at gøre,« spekulerede avisen. eller »det kan være et resultat af den europæiske gældskrise«.",7598.0,male
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"lisa holmfjord, leder af dansk kvindesamfunds krisecenter på frederiksberg. ",15350.0,all female
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, kommentar,18918.0,male
144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"de forråede udtalelser fra toneangivende politikerne er lige så foruroligende som scenerne på gaderne. i sidste uge sagde indenrigsminister eli yishai: »de fleste af de mennesker, der kommer her, er muslimer, der har den tro, at dette land ikke tilhører os, fordi vi er hvide mennesker.«",7979.0,female
145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"menneskeaber i fangenskab vil alene være tilladt med henblik på bevaring af arterne, og i disse tilfælde skal det ske under optimale forhold for aberne. i tillæg anbefaler kommissionen, at spanien i internationale fora og organisationer tager skridt til at sikre, at menneskeaber bliver beskyttet mod mishandling, slaveri, tortur, drab og udryddelse.",15180.0,male
